fecha,ruta,pasajeros,viajes,dia_semana,mes,festivo,clima
2025-07-28,Ruta B,3698,95,0,7,1,Soleado
2025-07-29,Ruta B,3313,83,1,7,1,Soleado
2025-07-30,Ruta B,3624,129,2,7,0,Soleado
2025-07-31,Ruta B,3217,73,3,7,0,Lluvia
2025-08-01,Ruta B,2314,53,4,8,0,Lluvia
2025-08-02,Ruta B,1661,36,5,8,0,Soleado
2025-08-03,Ruta B,1325,32,6,8,0,Lluvia
2025-08-04,Ruta B,2947,105,0,8,0,Soleado
2025-08-05,Ruta B,2579,78,1,8,0,Soleado
2025-08-06,Ruta B,2324,66,2,8,0,Lluvia
2025-08-07,Ruta B,2477,95,3,8,0,Nublado
2025-08-08,Ruta B,2493,62,4,8,0,Soleado
2025-08-09,Ruta B,1645,39,5,8,0,Soleado
2025-08-10,Ruta B,1468,42,6,8,0,Soleado
2025-08-11,Ruta B,2743,57,0,8,0,Soleado
2025-08-12,Ruta B,2887,90,1,8,0,Soleado
2025-08-13,Ruta B,2230,68,2,8,0,Lluvia
2025-08-14,Ruta B,2526,68,3,8,0,Soleado
2025-08-15,Ruta B,2980,110,4,8,0,Soleado
2025-08-16,Ruta B,1689,68,5,8,0,Nublado
2025-08-17,Ruta B,1296,27,6,8,0,Lluvia
2025-08-18,Ruta B,2412,52,0,8,0,Nublado
2025-08-19,Ruta B,2345,57,1,8,0,Nublado
2025-08-20,Ruta B,2385,52,2,8,0,Lluvia
2025-08-21,Ruta B,2881,99,3,8,0,Soleado
2025-08-22,Ruta B,2132,79,4,8,0,Nublado
2025-08-23,Ruta B,1646,66,5,8,0,Soleado
2025-08-24,Ruta B,1353,54,6,8,0,Lluvia
2025-08-25,Ruta B,3043,113,0,8,0,Soleado
2025-08-26,Ruta B,2874,59,1,8,0,Soleado
2025-08-27,Ruta B,2780,82,2,8,0,Soleado
2025-08-28,Ruta B,2756,63,3,8,0,Soleado
2025-08-29,Ruta B,2238,59,4,8,0,Lluvia
2025-08-30,Ruta B,1984,42,5,8,0,Soleado
2025-08-31,Ruta B,1604,49,6,8,0,Soleado
2025-09-01,Ruta B,2683,89,0,9,0,Soleado
2025-09-02,Ruta B,2167,62,1,9,0,Soleado
2025-09-03,Ruta B,2444,60,2,9,0,Soleado
2025-09-04,Ruta B,1751,44,3,9,0,Lluvia
2025-09-05,Ruta B,2155,62,4,9,0,Soleado
2025-09-06,Ruta B,1478,39,5,9,0,Lluvia
2025-09-07,Ruta B,1648,34,6,9,0,Nublado
2025-09-08,Ruta B,2111,56,0,9,0,Soleado
2025-09-09,Ruta B,1979,53,1,9,0,Lluvia
2025-09-10,Ruta B,2501,53,2,9,0,Soleado
2025-09-11,Ruta B,2427,76,3,9,0,Soleado
2025-09-12,Ruta B,2176,45,4,9,0,Soleado
2025-09-13,Ruta B,1189,30,5,9,0,Lluvia
2025-09-14,Ruta B,976,34,6,9,0,Lluvia
2025-09-15,Ruta B,2410,93,0,9,0,Soleado
2025-09-16,Ruta B,2348,90,1,9,0,Soleado
2025-09-17,Ruta B,2446,76,2,9,0,Soleado
2025-09-18,Ruta B,1760,68,3,9,0,Lluvia
2025-09-19,Ruta B,1875,55,4,9,0,Lluvia
2025-09-20,Ruta B,1674,34,5,9,0,Nublado
2025-09-21,Ruta B,919,24,6,9,0,Lluvia
2025-09-22,Ruta B,1807,70,0,9,0,Lluvia
2025-09-23,Ruta B,2026,81,1,9,0,Nublado
2025-09-24,Ruta B,1802,67,2,9,0,Lluvia
2025-09-25,Ruta B,1616,58,3,9,0,Lluvia
2025-09-26,Ruta B,2076,69,4,9,0,Soleado
2025-09-27,Ruta B,1568,56,5,9,0,Soleado
2025-09-28,Ruta B,1378,34,6,9,0,Soleado
2025-09-29,Ruta B,1774,41,0,9,0,Lluvia
2025-09-30,Ruta B,2120,42,1,9,0,Soleado
2025-10-01,Ruta B,2600,63,2,10,0,Soleado
2025-10-02,Ruta B,1642,48,3,10,0,Lluvia
2025-10-03,Ruta B,1932,57,4,10,0,Lluvia
2025-10-04,Ruta B,1574,35,5,10,0,Soleado
2025-10-05,Ruta B,1357,54,6,10,0,Soleado
2025-10-06,Ruta B,2259,54,0,10,0,Soleado
2025-10-07,Ruta B,2154,63,1,10,0,Soleado
2025-10-08,Ruta B,2554,75,2,10,0,Soleado
2025-10-09,Ruta B,2159,51,3,10,0,Soleado
2025-10-10,Ruta B,1990,64,4,10,0,Soleado
2025-10-11,Ruta B,1599,43,5,10,0,Soleado
2025-10-12,Ruta B,1042,29,6,10,0,Lluvia
2025-10-13,Ruta B,2134,59,0,10,0,Nublado
2025-10-14,Ruta B,2396,65,1,10,0,Soleado
2025-10-15,Ruta B,2238,52,2,10,0,Nublado
2025-10-16,Ruta B,2155,49,3,10,0,Nublado
2025-10-17,Ruta B,1986,52,4,10,0,Nublado
2025-10-18,Ruta B,1152,23,5,10,0,Lluvia
2025-10-19,Ruta B,1078,26,6,10,0,Lluvia
2025-10-20,Ruta B,2078,65,0,10,0,Nublado
2025-10-21,Ruta B,1957,49,1,10,0,Nublado
2025-10-22,Ruta B,2048,50,2,10,0,Nublado
2025-10-23,Ruta B,1966,40,3,10,0,Lluvia
2025-10-24,Ruta B,2021,63,4,10,0,Lluvia
2025-10-25,Ruta B,1270,28,5,10,0,Lluvia
2025-10-26,Ruta B,1207,24,6,10,0,Nublado
2025-10-27,Ruta B,1877,45,0,10,0,Lluvia
2025-10-28,Ruta B,2367,47,1,10,0,Nublado
2025-10-29,Ruta B,2319,68,2,10,0,Nublado
2025-10-30,Ruta B,2066,59,3,10,0,Lluvia
2025-10-31,Ruta B,2083,80,4,10,0,Soleado
2025-11-01,Ruta B,1129,43,5,11,0,Lluvia
2025-11-02,Ruta B,1155,25,6,11,0,Soleado
2025-11-03,Ruta B,2016,75,0,11,0,Soleado
2025-11-04,Ruta B,2183,75,1,11,0,Nublado
2025-11-05,Ruta B,2235,56,2,11,0,Soleado
2025-11-06,Ruta B,2294,62,3,11,0,Soleado
2025-11-07,Ruta B,2080,58,4,11,0,Soleado
2025-11-08,Ruta B,1436,39,5,11,0,Nublado
2025-11-09,Ruta B,1661,41,6,11,0,Nublado
2025-11-10,Ruta B,2272,61,0,11,0,Soleado
2025-11-11,Ruta B,2213,58,1,11,0,Soleado
2025-11-12,Ruta B,2246,59,2,11,0,Soleado
2025-11-13,Ruta B,1970,41,3,11,0,Lluvia
2025-11-14,Ruta B,1964,63,4,11,0,Lluvia
2025-11-15,Ruta B,1578,46,5,11,0,Soleado
2025-11-16,Ruta B,1255,25,6,11,0,Soleado
2025-11-17,Ruta B,2022,49,0,11,0,Soleado
2025-11-18,Ruta B,2083,58,1,11,0,Nublado
2025-11-19,Ruta B,2169,43,2,11,0,Nublado
2025-11-20,Ruta B,2079,67,3,11,0,Nublado
2025-11-21,Ruta B,1795,45,4,11,0,Lluvia
2025-11-22,Ruta B,1585,32,5,11,0,Soleado
2025-11-23,Ruta B,1393,40,6,11,0,Soleado
2025-11-24,Ruta B,2247,77,0,11,0,Soleado
2025-11-25,Ruta B,2371,48,1,11,0,Soleado
2025-11-26,Ruta B,2363,48,2,11,0,Nublado
2025-11-27,Ruta B,1670,51,3,11,0,Lluvia
2025-11-28,Ruta B,2019,40,4,11,0,Soleado
2025-11-29,Ruta B,1548,52,5,11,0,Soleado
2025-11-30,Ruta B,1265,49,6,11,0,Nublado
2025-12-01,Ruta B,3380,80,0,12,0,Soleado
2025-12-02,Ruta B,2681,62,1,12,0,Lluvia
2025-12-03,Ruta B,3103,63,2,12,0,Nublado
2025-12-04,Ruta B,3098,100,3,12,0,Nublado
2025-12-05,Ruta B,2990,120,4,12,0,Nublado
2025-12-06,Ruta B,1847,68,5,12,0,Nublado
2025-12-07,Ruta B,1890,44,6,12,0,Soleado
2025-12-08,Ruta B,3418,78,0,12,0,Nublado
2025-12-09,Ruta B,3062,85,1,12,0,Soleado
2025-12-10,Ruta B,3625,134,2,12,0,Soleado
2025-12-11,Ruta B,3205,107,3,12,0,Soleado
2025-12-12,Ruta B,2546,85,4,12,0,Lluvia
2025-12-13,Ruta B,2112,42,5,12,0,Soleado
2025-12-14,Ruta B,1916,62,6,12,0,Soleado
2025-12-15,Ruta B,3036,63,0,12,0,Soleado
2025-12-16,Ruta B,3478,120,1,12,0,Soleado
2025-12-17,Ruta B,2893,83,2,12,0,Lluvia
2025-12-18,Ruta B,3072,106,3,12,0,Nublado
2025-12-19,Ruta B,2984,79,4,12,0,Soleado
2025-12-20,Ruta B,2022,47,5,12,0,Soleado
2025-12-21,Ruta B,1835,51,6,12,0,Soleado
2025-12-22,Ruta B,2580,70,0,12,0,Soleado
2025-12-23,Ruta B,3027,64,1,12,0,Lluvia
2025-12-24,Ruta B,3141,92,2,12,0,Soleado
2025-12-25,Ruta B,3252,68,3,12,1,Soleado
2025-12-26,Ruta B,3342,93,4,12,0,Soleado
2025-12-27,Ruta B,2230,72,5,12,0,Soleado
2025-12-28,Ruta B,2020,45,6,12,0,Soleado
2025-12-29,Ruta B,2928,65,0,12,0,Soleado
2025-12-30,Ruta B,3176,77,1,12,0,Nublado
2025-12-31,Ruta B,3204,68,2,12,0,Lluvia
2026-01-01,Ruta B,1924,46,3,1,1,Lluvia
2026-01-02,Ruta B,1940,47,4,1,0,Soleado
2026-01-03,Ruta B,1669,67,5,1,0,Soleado
2026-01-04,Ruta B,1411,46,6,1,0,Soleado
2026-01-05,Ruta B,1962,53,0,1,0,Nublado
2026-01-06,Ruta B,2479,64,1,1,0,Soleado
2026-01-07,Ruta B,2073,53,2,1,0,Lluvia
2026-01-08,Ruta B,2062,41,3,1,0,Lluvia
2026-01-09,Ruta B,2205,60,4,1,0,Soleado
2026-01-10,Ruta B,1492,55,5,1,0,Soleado
2026-01-11,Ruta B,1035,30,6,1,0,Lluvia
2026-01-12,Ruta B,2246,52,0,1,0,Nublado
2026-01-13,Ruta B,2218,45,1,1,0,Soleado
2026-01-14,Ruta B,1862,58,2,1,0,Lluvia
2026-01-15,Ruta B,2279,79,3,1,0,Soleado
2026-01-16,Ruta B,2010,40,4,1,0,Soleado
2026-01-17,Ruta B,1223,35,5,1,0,Lluvia
2026-01-18,Ruta B,1213,36,6,1,0,Lluvia
2026-01-19,Ruta B,2407,75,0,1,0,Soleado
2026-01-20,Ruta B,2383,79,1,1,0,Soleado
2026-01-21,Ruta B,2073,52,2,1,0,Lluvia
2026-01-22,Ruta B,2283,85,3,1,0,Soleado
2026-01-23,Ruta B,2268,46,4,1,0,Soleado
2026-01-24,Ruta B,1515,49,5,1,0,Soleado
2026-01-25,Ruta B,1348,28,6,1,0,Nublado
2026-01-26,Ruta B,1863,60,0,1,0,Lluvia
2026-01-27,Ruta B,1943,45,1,1,0,Lluvia
2026-01-28,Ruta B,2068,43,2,1,0,Soleado
2026-01-29,Ruta B,2129,51,3,1,0,Soleado
2026-01-30,Ruta B,2079,72,4,1,0,Soleado
2026-01-31,Ruta B,1599,36,5,1,0,Soleado
2026-02-01,Ruta B,1072,32,6,2,0,Lluvia
2026-02-02,Ruta B,2215,54,0,2,0,Nublado
2026-02-03,Ruta B,2283,69,1,2,0,Nublado
2026-02-04,Ruta B,2402,96,2,2,0,Soleado
2026-02-05,Ruta B,2032,81,3,2,0,Lluvia
2026-02-06,Ruta B,1870,43,4,2,0,Lluvia
2026-02-07,Ruta B,1449,56,5,2,0,Nublado
2026-02-08,Ruta B,1297,35,6,2,0,Nublado
2026-02-09,Ruta B,1866,53,0,2,0,Lluvia
2026-02-10,Ruta B,2168,68,1,2,0,Soleado
2026-02-11,Ruta B,2036,51,2,2,0,Soleado
2026-02-12,Ruta B,2170,47,3,2,0,Nublado
2026-02-13,Ruta B,1941,67,4,2,0,Soleado
2026-02-14,Ruta B,1527,55,5,2,0,Nublado
2026-02-15,Ruta B,1250,25,6,2,0,Lluvia
2026-02-16,Ruta B,2166,54,0,2,0,Soleado
2026-02-17,Ruta B,1880,44,1,2,0,Lluvia
2026-02-18,Ruta B,2064,44,2,2,0,Soleado
2026-02-19,Ruta B,1828,63,3,2,0,Lluvia
2026-02-20,Ruta B,2126,51,4,2,0,Soleado
2026-02-21,Ruta B,1529,36,5,2,0,Soleado
2026-02-22,Ruta B,1315,36,6,2,0,Nublado
2026-02-23,Ruta B,2304,77,0,2,0,Soleado
2026-02-24,Ruta B,2018,44,1,2,0,Nublado
2026-02-25,Ruta B,1992,62,2,2,0,Nublado
2026-02-26,Ruta B,1646,43,3,2,0,Lluvia
2026-02-27,Ruta B,2047,60,4,2,0,Soleado
2026-02-28,Ruta B,1328,43,5,2,0,Lluvia
2026-03-01,Ruta B,1329,28,6,3,0,Soleado
2026-03-02,Ruta B,1728,37,0,3,0,Lluvia
2026-03-03,Ruta B,2384,70,1,3,0,Nublado
2026-03-04,Ruta B,2123,54,2,3,0,Lluvia
2026-03-05,Ruta B,1902,63,3,3,0,Lluvia
2026-03-06,Ruta B,1810,36,4,3,0,Nublado
2026-03-07,Ruta B,1552,34,5,3,0,Soleado
2026-03-08,Ruta B,1455,33,6,3,0,Lluvia
2026-03-09,Ruta B,2325,53,0,3,0,Nublado
2026-03-10,Ruta B,2692,59,1,3,0,Soleado
2026-03-11,Ruta B,2256,55,2,3,0,Soleado
2026-03-12,Ruta B,2301,88,3,3,0,Soleado
2026-03-13,Ruta B,2313,48,4,3,0,Nublado
2026-03-14,Ruta B,1457,43,5,3,0,Soleado
2026-03-15,Ruta B,1399,45,6,3,0,Nublado
2026-03-16,Ruta B,2108,46,0,3,0,Soleado
2026-03-17,Ruta B,2065,50,1,3,0,Lluvia
2026-03-18,Ruta B,2611,64,2,3,0,Nublado
2026-03-19,Ruta B,2424,84,3,3,0,Nublado
2026-03-20,Ruta B,2165,64,4,3,0,Nublado
2026-03-21,Ruta B,1541,55,5,3,0,Soleado
2026-03-22,Ruta B,1239,38,6,3,0,Lluvia
2026-03-23,Ruta B,2050,41,0,3,0,Lluvia
2026-03-24,Ruta B,2268,47,1,3,0,Nublado
2026-03-25,Ruta B,2601,96,2,3,0,Soleado
2026-03-26,Ruta B,2431,51,3,3,0,Soleado
2026-03-27,Ruta B,1989,71,4,3,0,Lluvia
2026-03-28,Ruta B,1232,35,5,3,0,Lluvia
2026-03-29,Ruta B,1151,43,6,3,0,Lluvia
2026-03-30,Ruta B,2416,54,0,3,0,Nublado
2026-03-31,Ruta B,1921,43,1,3,0,Lluvia
2026-04-01,Ruta B,2218,48,2,4,0,Nublado
2026-04-02,Ruta B,2055,47,3,4,0,Soleado
2026-04-03,Ruta B,1803,52,4,4,0,Nublado
2026-04-04,Ruta B,1262,33,5,4,0,Lluvia
2026-04-05,Ruta B,1500,37,6,4,0,Nublado
2026-04-06,Ruta B,2300,46,0,4,0,Nublado
2026-04-07,Ruta B,2265,91,1,4,0,Nublado
2026-04-08,Ruta B,2192,47,2,4,0,Nublado
2026-04-09,Ruta B,2033,81,3,4,0,Lluvia
2026-04-10,Ruta B,2000,48,4,4,0,Lluvia
2026-04-11,Ruta B,1632,58,5,4,0,Nublado
2026-04-12,Ruta B,1331,28,6,4,0,Lluvia
2026-04-13,Ruta B,1774,63,0,4,0,Lluvia
2026-04-14,Ruta B,2166,59,1,4,0,Nublado
2026-04-15,Ruta B,2051,49,2,4,0,Lluvia
2026-04-16,Ruta B,2275,57,3,4,0,Soleado
2026-04-17,Ruta B,2039,42,4,4,0,Nublado
2026-04-18,Ruta B,1742,40,5,4,0,Nublado
2026-04-19,Ruta B,1427,38,6,4,0,Nublado
2026-04-20,Ruta B,2475,62,0,4,0,Soleado
2026-04-21,Ruta B,2228,86,1,4,0,Soleado
2026-04-22,Ruta B,2053,48,2,4,0,Nublado
2026-04-23,Ruta B,2343,54,3,4,0,Soleado
2026-04-24,Ruta B,1977,79,4,4,0,Nublado
2026-04-25,Ruta B,1557,32,5,4,0,Nublado
2026-04-26,Ruta B,1222,25,6,4,0,Nublado
2026-04-27,Ruta B,2167,57,0,4,0,Lluvia
2026-04-28,Ruta B,2189,53,1,4,0,Soleado
2026-04-29,Ruta B,2657,74,2,4,0,Soleado
2026-04-30,Ruta B,2258,54,3,4,0,Lluvia
2026-05-01,Ruta B,2938,86,4,5,1,Soleado
2026-05-02,Ruta B,1784,36,5,5,0,Nublado
2026-05-03,Ruta B,1722,66,6,5,0,Nublado
2026-05-04,Ruta B,2133,69,0,5,0,Lluvia
2026-05-05,Ruta B,2331,57,1,5,0,Nublado
2026-05-06,Ruta B,2536,56,2,5,0,Soleado
2026-05-07,Ruta B,2065,44,3,5,0,Lluvia
2026-05-08,Ruta B,2295,53,4,5,0,Soleado
2026-05-09,Ruta B,1777,52,5,5,0,Soleado
2026-05-10,Ruta B,1415,51,6,5,0,Soleado
2026-05-11,Ruta B,2434,97,0,5,0,Nublado
2026-05-12,Ruta B,2337,62,1,5,0,Soleado
2026-05-13,Ruta B,2243,51,2,5,0,Soleado
2026-05-14,Ruta B,2473,99,3,5,0,Nublado
2026-05-15,Ruta B,2522,60,4,5,0,Soleado
2026-05-16,Ruta B,1464,54,5,5,0,Nublado
2026-05-17,Ruta B,1328,27,6,5,0,Lluvia
2026-05-18,Ruta B,1873,62,0,5,0,Lluvia
2026-05-19,Ruta B,2508,90,1,5,0,Nublado
2026-05-20,Ruta B,2309,68,2,5,0,Lluvia
2026-05-21,Ruta B,2325,49,3,5,0,Soleado
2026-05-22,Ruta B,2411,62,4,5,0,Soleado
2026-05-23,Ruta B,1406,28,5,5,0,Soleado
2026-05-24,Ruta B,1428,34,6,5,0,Nublado
2026-05-25,Ruta B,2138,61,0,5,0,Lluvia
2026-05-26,Ruta B,2033,51,1,5,0,Nublado
2026-05-27,Ruta B,2752,66,2,5,0,Soleado
2026-05-28,Ruta B,2580,86,3,5,0,Soleado
2026-05-29,Ruta B,2106,62,4,5,0,Lluvia
2026-05-30,Ruta B,1408,39,5,5,0,Lluvia
2026-05-31,Ruta B,1463,44,6,5,0,Nublado
2026-06-01,Ruta B,3060,90,0,6,0,Soleado
2026-06-02,Ruta B,2932,105,1,6,0,Nublado
2026-06-03,Ruta B,2742,58,2,6,0,Soleado
2026-06-04,Ruta B,2562,67,3,6,0,Lluvia
2026-06-05,Ruta B,2727,67,4,6,0,Lluvia
2026-06-06,Ruta B,2189,61,5,6,0,Nublado
2026-06-07,Ruta B,1471,40,6,6,0,Lluvia
2026-06-08,Ruta B,2740,58,0,6,0,Lluvia
2026-06-09,Ruta B,2284,85,1,6,0,Lluvia
2026-06-10,Ruta B,2509,84,2,6,0,Soleado
2026-06-11,Ruta B,2975,76,3,6,0,Soleado
2026-06-12,Ruta B,2786,96,4,6,0,Soleado
2026-06-13,Ruta B,1584,40,5,6,0,Lluvia
2026-06-14,Ruta B,1755,52,6,6,0,Soleado
2026-06-15,Ruta B,3298,92,0,6,0,Nublado
2026-06-16,Ruta B,3091,110,1,6,0,Soleado
2026-06-17,Ruta B,3360,69,2,6,0,Soleado
2026-06-18,Ruta B,2546,65,3,6,0,Lluvia
2026-06-19,Ruta B,3037,67,4,6,0,Soleado
2026-06-20,Ruta B,2070,41,5,6,0,Soleado
2026-06-21,Ruta B,2170,54,6,6,0,Nublado
2026-06-22,Ruta B,3070,81,0,6,0,Soleado
2026-06-23,Ruta B,3081,63,1,6,0,Soleado
2026-06-24,Ruta B,3022,116,2,6,0,Nublado
2026-06-25,Ruta B,2700,57,3,6,0,Soleado
2026-06-26,Ruta B,2983,62,4,6,0,Soleado
2026-06-27,Ruta B,2011,61,5,6,0,Soleado
2026-06-28,Ruta B,1589,57,6,6,0,Nublado
2026-06-29,Ruta B,2776,79,0,6,0,Nublado
2026-06-30,Ruta B,2818,101,1,6,0,Soleado
2026-07-01,Ruta B,3057,96,2,7,0,Soleado
2026-07-02,Ruta B,2973,59,3,7,0,Soleado
2026-07-03,Ruta B,2904,116,4,7,0,Lluvia
2026-07-04,Ruta B,1961,39,5,7,0,Nublado
2026-07-05,Ruta B,1895,44,6,7,0,Soleado
2026-07-06,Ruta B,3795,122,0,7,0,Soleado
2026-07-07,Ruta B,3142,87,1,7,0,Lluvia
2026-07-08,Ruta B,3059,71,2,7,0,Lluvia
2026-07-09,Ruta B,3047,109,3,7,0,Lluvia
2026-07-10,Ruta B,3121,62,4,7,0,Nublado
2026-07-11,Ruta B,2160,77,5,7,0,Soleado
2026-07-12,Ruta B,2125,66,6,7,0,Soleado
2026-07-13,Ruta B,3125,116,0,7,0,Soleado
2026-07-14,Ruta B,3107,104,1,7,0,Soleado
2026-07-15,Ruta B,4039,135,2,7,0,Soleado
2026-07-16,Ruta B,3328,88,3,7,0,Soleado
2026-07-17,Ruta B,2386,48,4,7,0,Lluvia
2026-07-18,Ruta B,2362,54,5,7,0,Soleado
2026-07-19,Ruta B,1573,34,6,7,0,Lluvia
2026-07-20,Ruta B,3004,111,0,7,0,Soleado
2026-07-21,Ruta B,3030,112,1,7,0,Lluvia
2026-07-22,Ruta B,3020,60,2,7,0,Lluvia
2026-07-23,Ruta B,3362,70,3,7,0,Soleado
2026-07-24,Ruta B,2757,75,4,7,0,Lluvia
2026-07-25,Ruta B,2092,63,5,7,0,Soleado
2026-07-26,Ruta B,1866,38,6,7,0,Soleado
2026-07-27,Ruta B,2883,87,0,7,0,Lluvia
2026-07-28,Ruta B,3557,127,1,7,1,Lluvia
2026-07-29,Ruta B,3498,109,2,7,1,Lluvia
2026-07-30,Ruta B,2635,60,3,7,0,Lluvia
2026-07-31,Ruta B,3227,65,4,7,0,Soleado
2026-08-01,Ruta B,1465,47,5,8,0,Lluvia
2026-08-02,Ruta B,1405,31,6,8,0,Nublado
2026-08-03,Ruta B,2385,57,0,8,0,Lluvia
2026-08-04,Ruta B,2876,80,1,8,0,Soleado
2026-08-05,Ruta B,2149,80,2,8,0,Lluvia
2026-08-06,Ruta B,2235,45,3,8,0,Lluvia
2026-08-07,Ruta B,2420,71,4,8,0,Soleado
2026-08-08,Ruta B,1718,37,5,8,0,Soleado
2026-08-09,Ruta B,1452,56,6,8,0,Nublado
2026-08-10,Ruta B,2835,113,0,8,0,Soleado
2026-08-11,Ruta B,2312,75,1,8,0,Lluvia
2026-08-12,Ruta B,2606,53,2,8,0,Soleado
2026-08-13,Ruta B,2827,113,3,8,0,Soleado
2026-08-14,Ruta B,2297,59,4,8,0,Lluvia
2026-08-15,Ruta B,2107,68,5,8,0,Soleado
2026-08-16,Ruta B,1473,33,6,8,0,Soleado
2026-08-17,Ruta B,2373,62,0,8,0,Nublado
2026-08-18,Ruta B,2721,109,1,8,0,Soleado
2026-08-19,Ruta B,2139,65,2,8,0,Lluvia
2026-08-20,Ruta B,2510,72,3,8,0,Soleado
2026-08-21,Ruta B,2409,63,4,8,0,Soleado
2026-08-22,Ruta B,1457,35,5,8,0,Lluvia
2026-08-23,Ruta B,1319,32,6,8,0,Lluvia
2026-08-24,Ruta B,2503,70,0,8,0,Soleado
2026-08-25,Ruta B,3058,73,1,8,0,Soleado
2026-08-26,Ruta B,2867,72,2,8,0,Soleado
2026-08-27,Ruta B,2403,59,3,8,0,Soleado
2026-08-28,Ruta B,2348,50,4,8,0,Nublado
2026-08-29,Ruta B,1531,37,5,8,0,Lluvia
2026-08-30,Ruta B,1381,39,6,8,0,Lluvia
2026-08-31,Ruta B,2765,60,0,8,0,Soleado
2026-09-01,Ruta B,2732,68,1,9,0,Soleado
2026-09-02,Ruta B,1964,48,2,9,0,Nublado
2026-09-03,Ruta B,2432,66,3,9,0,Nublado
2026-09-04,Ruta B,2313,93,4,9,0,Soleado
2026-09-05,Ruta B,1756,55,5,9,0,Soleado
2026-09-06,Ruta B,1042,40,6,9,0,Lluvia
2026-09-07,Ruta B,2286,65,0,9,0,Soleado
2026-09-08,Ruta B,1958,65,1,9,0,Lluvia
2026-09-09,Ruta B,2154,51,2,9,0,Soleado
2026-09-10,Ruta B,2226,64,3,9,0,Nublado
2026-09-11,Ruta B,2078,61,4,9,0,Soleado
2026-09-12,Ruta B,1534,37,5,9,0,Soleado
2026-09-13,Ruta B,1354,45,6,9,0,Nublado
2026-09-14,Ruta B,2193,58,0,9,0,Soleado
2026-09-15,Ruta B,2358,94,1,9,0,Lluvia
2026-09-16,Ruta B,2443,66,2,9,0,Nublado
2026-09-17,Ruta B,2725,105,3,9,0,Soleado
2026-09-18,Ruta B,2204,48,4,9,0,Soleado
2026-09-19,Ruta B,1211,39,5,9,0,Lluvia
2026-09-20,Ruta B,1292,48,6,9,0,Lluvia
2026-09-21,Ruta B,1979,79,0,9,0,Lluvia
2026-09-22,Ruta B,2404,67,1,9,0,Soleado
2026-09-23,Ruta B,2362,87,2,9,0,Soleado
2026-09-24,Ruta B,2111,49,3,9,0,Nublado
2026-09-25,Ruta B,2271,67,4,9,0,Lluvia
2026-09-26,Ruta B,1763,71,5,9,0,Soleado
2026-09-27,Ruta B,1521,56,6,9,0,Nublado
2026-09-28,Ruta B,2049,71,0,9,0,Lluvia
2026-09-29,Ruta B,2176,49,1,9,0,Lluvia
2026-09-30,Ruta B,2509,60,2,9,0,Nublado
2026-10-01,Ruta B,2110,78,3,10,0,Lluvia
2026-10-02,Ruta B,2120,52,4,10,0,Soleado
2026-10-03,Ruta B,1591,32,5,10,0,Soleado
2026-10-04,Ruta B,1216,30,6,10,0,Soleado
2026-10-05,Ruta B,2363,88,0,10,0,Soleado
2026-10-06,Ruta B,1973,62,1,10,0,Lluvia
2026-10-07,Ruta B,2244,80,2,10,0,Nublado
2026-10-08,Ruta B,2285,82,3,10,0,Lluvia
2026-10-09,Ruta B,1874,52,4,10,0,Lluvia
2026-10-10,Ruta B,1578,46,5,10,0,Soleado
2026-10-11,Ruta B,1472,39,6,10,0,Nublado
2026-10-12,Ruta B,2323,55,0,10,0,Soleado
2026-10-13,Ruta B,2532,53,1,10,0,Nublado
2026-10-14,Ruta B,2305,74,2,10,0,Lluvia
2026-10-15,Ruta B,2734,62,3,10,0,Soleado
2026-10-16,Ruta B,2070,83,4,10,0,Soleado
2026-10-17,Ruta B,1632,56,5,10,0,Soleado
2026-10-18,Ruta B,1260,39,6,10,0,Lluvia
2026-10-19,Ruta B,2144,54,0,10,0,Lluvia
2026-10-20,Ruta B,2462,68,1,10,0,Nublado
2026-10-21,Ruta B,2156,45,2,10,0,Lluvia
2026-10-22,Ruta B,1878,67,3,10,0,Nublado
2026-10-23,Ruta B,2289,76,4,10,0,Soleado
2026-10-24,Ruta B,1724,42,5,10,0,Soleado
2026-10-25,Ruta B,1127,45,6,10,0,Lluvia
2026-10-26,Ruta B,1934,50,0,10,0,Lluvia
2026-10-27,Ruta B,2162,45,1,10,0,Lluvia
2026-10-28,Ruta B,2506,86,2,10,0,Nublado
2026-10-29,Ruta B,1974,58,3,10,0,Nublado
2026-10-30,Ruta B,2515,61,4,10,0,Soleado
2026-10-31,Ruta B,1632,33,5,10,0,Soleado
2026-11-01,Ruta B,1198,32,6,11,0,Lluvia
2026-11-02,Ruta B,1851,50,0,11,0,Nublado
2026-11-03,Ruta B,2364,62,1,11,0,Nublado
2026-11-04,Ruta B,2413,86,2,11,0,Soleado
2026-11-05,Ruta B,2076,83,3,11,0,Soleado
2026-11-06,Ruta B,1966,45,4,11,0,Nublado
2026-11-07,Ruta B,1256,28,5,11,0,Lluvia
2026-11-08,Ruta B,1416,30,6,11,0,Nublado
2026-11-09,Ruta B,2189,78,0,11,0,Nublado
2026-11-10,Ruta B,2419,73,1,11,0,Soleado
2026-11-11,Ruta B,2343,78,2,11,0,Soleado
2026-11-12,Ruta B,2112,84,3,11,0,Soleado
2026-11-13,Ruta B,1920,41,4,11,0,Soleado
2026-11-14,Ruta B,1348,29,5,11,0,Soleado
2026-11-15,Ruta B,1440,34,6,11,0,Soleado
